danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,key,mode,decade
0.22,0.877,-7.49,0.06,0.689,0.84,0.868,0.55,101.343,4,154795,2,1,1980s
0.412,0.793,-4.592,0.0336,0.000228,0.251,0.0871,0.816,83.346,4,267080,9,1,1980s
0.416,0.897,-7.446,0.133,0.000813,0.138,0.0965,0.454,140.393,4,416531,9,1,1980s
0.257,0.836,-7.791,0.0953,0.0804,0.342,0.838,0.393,125.757,4,402974,11,0,1980s
0.212,0.973,-5.307,0.322,0.000842,0.0213,0.0921,0.112,159.381,4,301293,2,1,1980s
0.214,0.951,-7.314,0.0997,4.97e-05,0.103,0.461,0.174,177.573,4,278782,7,1,1980s
0.776,0.903,-9.697,0.0439,0.091,0.00241,0.0217,0.962,149.988,4,220373,0,1,1980s
0.765,0.815,-6.931,0.0429,0.523,0.0,0.0821,0.733,106.063,4,287600,0,1,1980s
0.445,0.816,-15.218,0.109,0.883,0.622,0.223,0.106,103.899,4,257810,2,1,1980s
0.727,0.633,-13.189,0.0401,0.0645,0.253,0.0657,0.963,130.971,4,306973,9,0,1980s
0.429,0.67,-9.861,0.0541,0.00977,0.749,0.115,0.398,103.533,4,604523,4,0,1980s
0.256,0.929,-6.667,0.113,0.00311,0.201,0.11,0.278,113.47,4,417226,7,1,1980s
0.461,0.846,-7.13,0.071,0.000445,0.306,0.0573,0.78,143.313,4,399131,9,0,1980s
0.696,0.672,-15.328,0.0577,0.0352,0.000584,0.177,0.894,150.144,4,235693,9,1,1980s
0.371,0.86,-8.458,0.0614,0.0546,3.71e-06,0.0563,0.29,151.711,4,252533,9,1,1980s
0.409,0.8,-10.189,0.0431,6.27e-05,0.89,0.115,0.881,94.47,4,462381,4,0,1980s
0.652,0.618,-6.049,0.0778,0.2,4.85e-06,0.0418,0.971,171.844,4,265133,5,0,1980s
0.236,0.777,-11.188,0.0437,0.0012,0.84,0.296,0.808,156.501,4,370783,9,1,1980s
0.275,0.931,-6.349,0.167,0.000306,0.0309,0.0706,0.424,171.751,4,193520,11,0,1980s
0.639,0.838,-8.179,0.0453,0.00327,0.00714,0.0834,0.588,122.179,4,385986,11,0,1980s
0.815,0.97,-3.384,0.0834,0.0411,0.00215,0.0348,0.549,117.264,4,208426,2,0,1980s
0.445,0.652,-8.745,0.0588,0.00204,0.00582,0.324,0.686,103.515,4,302396,7,1,1980s
0.366,0.925,-7.25,0.0485,0.00121,0.756,0.0518,0.53,96.902,4,486099,4,0,1980s
0.536,0.564,-11.506,0.0333,0.0035,2.05e-05,0.296,0.62,139.219,4,328666,9,0,1980s
0.412,0.116,-18.094,0.0288,0.872,0.00563,0.133,0.144,78.058,4,196573,0,1,1980s
0.654,0.785,-8.215,0.0672,0.00204,0.0006489999999999,0.189,0.595,122.822,4,358163,4,0,1980s
0.438,0.687,-9.15,0.0619,0.000668,0.0801,0.42,0.426,103.01,3,446145,7,1,1980s
0.748,0.302,-15.334,0.028,0.835,0.298,0.198,0.815,95.614,4,258013,0,1,1980s
0.24,0.934,-7.815,0.139,0.000126,0.0158,0.726,0.227,140.127,4,270173,2,1,1980s
0.381,0.824,-6.4,0.0408,0.119,0.0,0.0826,0.805,87.064,4,290466,5,1,1980s
0.0639,0.889,-11.513,0.0923,0.851,0.911,0.952,0.0359,73.003,3,160447,4,0,1980s
0.64,0.907,-6.757,0.0347,0.0488,0.000151,0.304,0.822,125.024,4,324733,0,1,1980s
0.198,0.993,-5.348,0.245,0.0125,0.178,0.582,0.101,153.698,4,386242,4,1,1980s
0.29,0.911,-5.667,0.0975,0.00617,0.0108,0.331,0.658,178.636,4,281293,5,0,1980s
0.627,0.713,-9.007,0.0506,0.37,0.000579,0.0933,0.845,163.833,4,305960,0,0,1980s
0.694,0.477,-10.524,0.0268,0.586,2.99e-05,0.0812,0.369,128.26,4,301920,10,1,1980s
0.673,0.663,-7.29,0.0269,0.217,0.017,0.177,0.671,120.634,3,285333,0,1,1980s
0.309,0.767,-9.676,0.033,0.000305,0.151,0.0967,0.413,97.944,4,387146,0,1,1980s
0.43,0.5,-11.673,0.0334,0.656,0.00214,0.0885,0.121,73.1,4,241520,8,1,1980s
0.386,0.911,-6.474,0.0956,0.000608,0.443,0.135,0.188,158.045,4,248546,4,0,1980s
0.587,0.782,-11.042,0.0363,0.0819,0.959,0.11,0.663,103.962,4,523733,0,1,1980s
0.592,0.871,-7.3,0.0814,0.268,5.41e-06,0.198,0.768,150.427,4,180506,2,1,1980s
0.267,0.937,-5.841,0.101,0.00134,0.471,0.175,0.526,144.126,4,263866,9,1,1980s
0.656,0.864,-7.895,0.0414,0.000197,0.107,0.281,0.617,93.197,4,345283,4,0,1980s
0.404,0.948,-7.252,0.0604,1.92e-05,0.0405,0.0773,0.701,96.789,4,313045,6,0,1980s
0.256,0.929,-6.667,0.113,0.00311,0.201,0.11,0.278,113.47,4,417226,7,1,1980s
0.269,0.955,-4.838,0.0639,1.59e-05,0.858,0.127,0.669,152.238,4,203133,9,1,1980s
0.514,0.904,-4.173,0.0634,0.000702,0.0334,0.0815,0.682,108.927,4,234026,9,1,1980s
0.508,0.52,-6.32,0.0273,0.38,5.91e-06,0.117,0.233,138.782,4,242706,2,1,1980s
0.165,0.709,-7.409,0.0564,0.0167,0.000257,0.286,0.338,57.02,4,297586,1,0,1980s
0.373,0.383,-13.212,0.0827,0.122,0.728,0.0636,0.624,97.138,4,113859,4,0,1980s
0.48,0.923,-8.793,0.0682,0.000211,0.531,0.106,0.44,96.535,4,312360,11,0,1980s
0.669,0.674,-11.236,0.0332,0.213,7.45e-06,0.0878,0.654,137.423,4,249546,7,1,1980s
0.565,0.894,-5.241,0.175,0.00777,0.0,0.49,0.737,182.262,4,229200,8,1,1980s
0.33,0.805,-6.115,0.0333,2.89e-05,0.844,0.102,0.359,95.338,4,279426,2,1,1980s
0.143,0.972,-7.4,0.207,0.000267,0.693,0.702,0.062,161.721,4,304818,4,0,1980s
0.444,0.84,-8.145,0.043,0.000208,0.111,0.157,0.576,109.063,4,433846,7,1,1980s
0.696,0.672,-15.328,0.0577,0.0352,0.000584,0.177,0.894,150.144,4,235693,9,1,1980s
0.261,0.996,-5.031,0.294,0.00899,0.467,0.729,0.0406,107.79,4,384616,2,1,1980s
0.509,0.382,-9.441,0.0351,0.0466,0.0,0.112,0.427,105.764,4,318000,0,1,1980s
0.583,0.84,-4.199,0.0385,0.207,0.369,0.088,0.565,79.351,4,262480,2,1,1980s
0.539,0.828,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,4,515386,4,0,1980s
0.519,0.577,-12.35,0.283,0.00517,0.228,0.159,0.687,59.81,4,55310,11,0,1980s
0.766,0.651,-11.411,0.0349,0.467,7.71e-05,0.147,0.898,131.487,4,204813,2,0,1980s
0.412,0.953,-9.456,0.111,0.00182,0.87,0.138,0.216,147.515,4,51947,0,1,1980s
0.179,0.994,-5.723,0.345,0.0104,0.232,0.684,0.0779,186.609,4,469168,9,1,1980s
0.508,0.52,-6.32,0.0273,0.38,5.91e-06,0.117,0.233,138.782,4,242706,2,1,1980s
0.25,0.971,-6.789,0.139,0.0409,0.729,0.502,0.152,135.508,4,282869,9,1,1980s
0.243,0.935,-7.562,0.128,0.00437,0.717,0.149,0.249,114.158,4,357230,4,1,1980s
0.366,0.848,-10.575,0.157,0.000506,0.476,0.12,0.162,92.172,4,332466,11,0,1980s
0.323,0.937,-7.265,0.107,1.91e-05,0.879,0.184,0.41,156.963,4,250631,11,0,1980s
0.257,0.958,-6.009,0.0967,1.35e-05,0.127,0.217,0.474,158.784,4,156287,4,1,1980s
0.205,0.834,-12.421,0.201,2.87e-05,0.855,0.417,0.483,181.741,4,365155,11,0,1980s
0.338,0.978,-6.096,0.288,0.111,0.307,0.8,0.271,149.509,4,441867,9,1,1980s
0.457,0.808,-5.914,0.0349,0.11,0.0,0.127,0.681,89.893,4,223266,9,0,1980s
0.405,0.965,-5.096,0.0734,0.00208,0.225,0.164,0.474,116.395,4,272346,9,1,1980s
0.253,0.898,-8.002,0.0506,0.00289,0.717,0.374,0.416,99.764,4,518491,0,1,1980s
0.457,0.808,-5.914,0.0349,0.11,0.0,0.127,0.681,89.893,4,223266,9,0,1980s
0.382,0.793,-7.342,0.183,7.11e-05,0.147,0.0541,0.424,173.583,4,585506,4,0,1980s
0.555,0.412,-17.64,0.0459,0.124,0.000193,0.297,0.261,169.092,4,255866,7,1,1980s
0.28,0.916,-6.689,0.0415,6.47e-06,0.52,0.701,0.682,151.559,4,120558,7,1,1980s
0.263,0.93,-8.49,0.129,1.01e-05,0.842,0.121,0.647,180.286,4,361161,11,0,1980s
0.714,0.224,-15.596,0.0319,0.189,0.201,0.243,0.339,135.269,3,315444,2,1,1980s
0.464,0.918,-5.305,0.0807,0.00673,0.000846,0.109,0.322,117.399,4,393906,2,1,1990s
0.656,0.83,-6.298,0.0402,0.0792,0.000957,0.376,0.786,132.907,4,156200,7,1,1990s
0.546,0.901,-11.778,0.0599,0.000203,2.2e-05,0.133,0.532,148.341,4,160906,4,0,1990s
0.612,0.694,-7.178,0.0306,0.487,0.000513,0.0987,0.681,119.754,4,268426,2,1,1990s
0.531,0.872,-5.064,0.0492,0.00171,0.0863,0.109,0.877,128.211,4,150826,3,1,1990s
0.37,0.589,-9.423,0.133,0.00129,0.0105,0.868,0.31,86.006,4,386560,4,0,1990s
0.552,0.874,-7.799,0.0725,0.00777,0.0374,0.655,0.457,108.391,4,174706,7,1,1990s
0.452,0.177,-14.816,0.0294,0.646,0.0449,0.0929,0.202,70.53,4,272160,7,1,1990s
0.603,0.877,-12.828,0.0474,0.00277,0.0604,0.171,0.881,102.673,4,243533,1,1,1990s
0.477,0.919,-4.741,0.0681,9.91e-05,0.045,0.0413,0.476,118.243,4,240000,1,1,1990s
0.3,0.699,-11.915,0.0841,0.798,0.139,0.249,0.0506,109.662,4,62400,4,0,1990s
0.512,0.92,-5.684,0.0493,0.000108,0.0272,0.111,0.432,81.461,4,237440,8,1,1990s
0.428,0.946,-4.674,0.102,0.000119,3.37e-06,0.141,0.358,133.26,4,194426,2,1,1990s
0.531,0.583,-9.47,0.0256,0.0184,0.00624,0.255,0.207,139.503,4,387160,7,1,1990s
0.428,0.946,-4.674,0.102,0.000119,3.37e-06,0.141,0.358,133.26,4,194426,2,1,1990s
0.956,0.795,-5.311,0.15,0.00356,0.889,0.0906,0.841,121.294,4,429533,7,1,1990s
0.547,0.394,-9.793,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,3,388733,4,0,1990s
0.462,0.549,-8.171,0.0282,0.174,0.00155,0.124,0.362,167.527,4,220533,10,1,1990s
0.36,0.792,-8.142,0.0445,7.73e-05,0.111,0.114,0.336,96.91,4,355026,4,1,1990s
0.567,0.81,-7.482,0.0321,0.000246,0.000259,0.0908,0.393,131.402,4,300158,9,0,1990s
0.184,0.987,-2.304,0.137,0.00338,0.000792,0.244,0.679,191.251,4,189240,7,1,1990s
0.41,0.934,-6.177,0.151,0.000484,0.0023,0.113,0.212,120.375,4,241360,2,1,1990s
0.439,0.709,-3.545,0.026,0.00565,0.00152,0.131,0.319,81.331,4,248640,0,1,1990s
0.469,0.344,-11.278,0.0269,0.567,0.000739,0.0967,0.199,142.409,3,391384,4,0,1990s
0.338,0.951,-3.277,0.0621,0.000222,6.89e-06,0.107,0.344,141.016,4,380240,9,0,1990s
0.465,0.803,-6.764,0.0452,5.18e-05,0.0465,0.0809,0.493,93.899,4,224680,7,1,1990s
0.468,0.524,-12.38,0.0474,0.00064,0.0221,0.131,0.537,136.293,4,234746,1,0,1990s
0.56,0.209,-13.591,0.039,0.0132,0.551,0.342,0.407,140.744,4,244400,7,1,1990s
0.25,0.942,-5.107,0.148,5.09e-05,0.0273,0.111,0.244,128.195,4,304680,9,1,1990s
0.391,0.951,-7.419,0.0692,0.0126,0.000378,0.0878,0.468,157.66,4,148360,6,1,1990s
0.556,0.565,-10.818,0.0332,0.0386,0.0,0.102,0.416,165.693,4,279800,0,1,1990s
0.511,0.2,-17.446,0.0392,0.96,0.964,0.102,0.508,144.061,5,68145,9,0,1990s
0.174,0.974,-3.858,0.11,0.000434,0.000107,0.698,0.747,196.13,4,214693,5,1,1990s
0.507,0.991,-3.98,0.0609,2.93e-05,0.00027,0.108,0.713,91.934,4,182506,4,1,1990s
0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,181533,3,1,1990s
0.419,0.383,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,257480,4,1,1990s
0.531,0.872,-5.064,0.0492,0.00171,0.0863,0.109,0.877,128.211,4,150826,3,1,1990s
0.655,0.437,-11.83,0.0282,0.332,3.13e-06,0.159,0.226,132.254,4,274466,3,1,1990s
0.368,0.795,-5.039,0.0475,0.00386,2.86e-05,0.147,0.603,143.389,4,173266,9,1,1990s
0.38,0.994,-4.638,0.124,0.000536,0.00128,0.0956,0.267,96.325,4,199880,7,1,1990s
0.347,0.981,-6.531,0.0864,0.000228,2.74e-06,0.45,0.182,107.966,3,84773,0,1,1990s
0.478,0.928,-6.127,0.321,0.00252,0.0417,0.105,0.4,173.704,4,278400,9,1,1990s
0.283,0.876,-8.001,0.0664,0.00434,0.0559,0.227,0.447,170.34,4,115440,1,1,1990s
0.786,0.716,-9.732,0.0488,0.0535,0.0,0.0555,0.82,135.843,4,350040,3,0,1990s
0.222,0.707,-12.012,0.0578,0.000945,0.00684,0.109,0.298,112.663,3,208666,9,1,1990s
0.452,0.821,-4.816,0.0324,0.0165,3.53e-06,0.13,0.414,108.529,4,250333,7,1,1990s
0.367,0.981,-5.1,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4,211440,11,0,1990s
0.343,0.983,-2.359,0.212,0.00107,0.296,0.0708,0.186,124.536,4,269360,0,0,1990s
0.227,0.985,-4.451,0.0905,5.36e-06,2.57e-06,0.0621,0.606,172.726,4,141440,4,0,1990s
0.442,0.995,-1.674,0.126,0.0108,0.0,0.33,0.639,127.02,4,112533,1,0,1990s
0.565,0.845,-10.447,0.0363,0.28,0.0,0.0388,0.642,185.997,4,264400,7,1,1990s
0.577,0.741,-7.688,0.0304,0.000368,0.0847,0.0678,0.338,121.797,4,258918,11,1,1990s
0.479,0.928,-4.381,0.138,1.95e-05,0.0511,0.308,0.604,86.29,4,222600,7,0,1990s
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,218920,4,0,1990s
0.464,0.443,-14.619,0.0285,0.384,0.022,0.381,0.11,169.992,4,286000,2,0,1990s
0.437,0.717,-4.803,0.039,0.0779,0.00274,0.108,0.547,178.085,4,215906,0,1,1990s
0.241,0.295,-8.57,0.0318,0.223,0.0319,0.11,0.0398,114.347,5,326533,4,1,1990s
0.566,0.834,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,331560,6,0,1990s
0.611,0.795,-4.875,0.0318,4.17e-05,0.146,0.0614,0.489,92.582,4,318960,0,0,1990s
0.385,0.737,-6.246,0.106,0.000982,0.0172,0.113,0.532,79.659,4,272640,5,1,1990s
0.283,0.891,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,4,258266,2,1,1990s
0.222,0.943,-3.23,0.0734,0.000603,0.0475,0.247,0.691,192.185,4,208613,9,1,1990s
0.323,0.988,-4.033,0.0607,0.000212,0.0,0.031,0.969,178.645,4,103333,11,1,1990s
0.602,0.75,-10.877,0.0483,9.09e-05,0.00148,0.28,0.738,113.917,4,279066,11,0,1990s
0.463,0.677,-6.19,0.0273,0.00232,0.000308,0.352,0.156,130.893,3,457266,1,1,1990s
0.497,0.361,-11.836,0.0291,0.613,2.37e-06,0.106,0.142,133.952,4,300306,7,1,1990s
0.428,0.684,-10.044,0.0475,1.16e-05,0.000156,0.0744,0.419,141.336,4,136493,0,1,1990s
0.804,0.719,-8.207,0.0835,1.91e-05,0.926,0.0847,0.569,126.874,4,297106,7,1,1990s
0.563,0.87,-8.493,0.0952,0.00223,0.0417,0.263,0.664,170.756,4,242693,9,1,1990s
0.621,0.457,-7.313,0.0253,0.155,4.93e-05,0.0923,0.362,139.738,4,189080,2,1,1990s
0.524,0.699,-11.279,0.0278,0.00263,0.0201,0.308,0.505,83.325,4,80176,6,0,1990s
0.185,0.964,-8.316,0.084,0.000659,0.879,0.107,0.238,147.351,4,132173,9,1,1990s
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,218920,4,0,1990s
0.439,0.709,-3.545,0.026,0.00565,0.00152,0.131,0.319,81.331,4,248640,0,1,1990s
0.507,0.904,-4.725,0.0622,0.000181,0.000377,0.0828,0.612,107.616,4,224773,6,1,1990s
0.419,0.383,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,257480,4,1,1990s
0.285,0.979,-4.428,0.175,0.000144,0.0,0.334,0.108,182.7,4,142946,2,1,1990s
0.493,0.439,-12.026,0.0257,0.604,5.86e-06,0.0824,0.278,71.91,4,294533,8,1,1990s
0.709,0.738,-12.019,0.048,0.00236,0.795,0.073,0.671,96.24,4,216693,7,1,1990s
0.462,0.549,-8.171,0.0282,0.174,0.00155,0.124,0.362,167.527,4,220533,10,1,1990s
0.492,0.968,-6.332,0.0559,0.000834,0.533,0.0661,0.631,98.825,4,216800,4,1,1990s
0.412,0.905,-4.525,0.0315,2.49e-05,0.0464,0.106,0.411,157.603,4,304173,10,0,1990s
0.289,0.953,-7.795,0.0613,0.00111,0.27,0.0865,0.12,116.203,4,281226,8,1,1990s
0.41,0.994,-3.485,0.0815,0.00168,0.000157,0.308,0.597,169.755,4,132080,9,1,1990s
0.413,0.881,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,250546,11,0,1990s
0.42,0.548,-12.298,0.0268,0.000135,0.399,0.111,0.409,101.888,4,187866,0,1,1990s
0.41,0.934,-6.177,0.151,0.000484,0.0023,0.113,0.212,120.375,4,241360,2,1,1990s
0.581,0.7,-10.664,0.0595,0.00141,0.00404,0.267,0.521,154.98,4,496626,4,1,1990s
0.432,0.317,-12.758,0.0453,0.813,6.82e-06,0.063,0.348,162.186,4,294240,0,1,1990s
0.413,0.527,-9.162,0.0301,0.0793,0.842,0.0931,0.492,124.071,4,227840,4,1,1990s
0.436,0.932,-6.535,0.0854,0.00022,0.419,0.131,0.124,109.236,4,272920,9,1,1990s
0.343,0.94,-7.094,0.0907,0.00862,4.6e-06,0.304,0.243,145.513,4,143573,9,1,1990s
0.458,0.97,-5.915,0.0408,0.00178,0.272,0.0826,0.342,172.123,4,227573,4,0,1990s
0.213,0.4,-9.813,0.0324,0.053,0.612,0.111,0.195,133.369,4,258813,11,0,1990s
0.5,0.921,-5.261,0.0355,0.000165,0.00118,0.0959,0.891,90.861,4,127533,6,1,1990s
0.213,0.992,-2.232,0.119,0.00476,9.25e-05,0.336,0.616,178.665,4,171573,0,1,1990s
0.232,0.993,-3.134,0.142,0.00247,0.0,0.0625,0.29,181.414,4,224826,8,1,1990s
0.539,0.834,-7.459,0.0364,0.000646,0.000516,0.119,0.339,131.383,4,404333,9,0,1990s
0.235,0.993,-7.623,0.0779,0.00674,0.355,0.312,0.252,174.708,4,165400,0,1,1990s
0.581,0.85,-8.396,0.0325,0.00274,0.375,0.322,0.495,100.793,4,398593,9,0,1990s
0.513,0.569,-12.154,0.0359,0.438,0.781,0.0707,0.56,104.925,4,428146,7,0,1990s
0.426,0.396,-19.027,0.0544,0.984,0.978,0.139,0.746,85.728,4,43017,9,1,1990s
0.531,0.583,-9.47,0.0256,0.0184,0.00624,0.255,0.207,139.503,4,387160,7,1,1990s
0.622,0.757,-3.449,0.0246,0.00212,1.91e-06,0.092,0.825,96.966,4,270240,9,1,1990s
0.336,0.997,-3.596,0.0914,4.29e-06,0.463,0.141,0.71,116.498,4,69333,6,1,1990s
0.725,0.653,-9.365,0.0238,0.134,0.00675,0.272,0.582,103.003,4,318040,7,1,1990s
0.592,0.916,-7.728,0.0486,0.00399,0.153,0.282,0.855,123.031,4,279626,0,1,1990s
0.404,0.322,-10.904,0.0582,0.0341,2.31e-05,0.123,0.776,82.2,4,170759,1,1,1990s
0.334,0.99,-3.961,0.187,0.000779,0.0,0.0744,0.395,145.162,4,184306,1,1,1990s
0.271,0.959,-5.866,0.125,0.000256,0.854,0.0858,0.0642,131.846,4,403293,7,1,1990s
0.289,0.725,-8.086,0.0375,0.0133,0.00617,0.924,0.157,147.532,3,381666,4,0,1990s
0.484,0.914,-4.513,0.135,0.313,2.78e-05,0.134,0.798,130.464,3,101680,3,1,1990s
0.38,0.926,-7.49,0.0715,0.000338,0.136,0.638,0.148,123.285,4,341266,9,1,1990s
0.35,0.717,-7.804,0.036,3.99e-05,0.746,0.617,0.139,131.303,1,395333,0,1,1990s
0.448,0.333,-9.8,0.0282,0.867,3.76e-05,0.141,0.11,146.669,3,216506,4,1,1990s
0.955,0.899,-7.599,0.273,0.0171,0.64,0.0642,0.331,134.941,4,453866,1,1,1990s
0.651,0.308,-12.436,0.0321,0.769,3.64e-06,0.11,0.299,124.281,4,255426,4,1,1990s
0.652,0.809,-11.623,0.0762,0.00295,0.00928,0.352,0.773,91.919,4,239960,6,0,1990s
0.609,0.846,-5.43,0.0276,2e-05,0.000909,0.0574,0.778,115.274,4,294200,8,1,1990s
0.566,0.834,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,331560,6,0,1990s
0.325,0.929,-5.625,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,4,223880,11,0,1990s
0.602,0.309,-8.396,0.352,0.0706,0.294,0.0895,0.559,176.704,5,121200,8,1,1990s
0.459,0.962,-10.653,0.0485,0.00218,0.0503,0.188,0.307,134.139,4,193506,2,1,1990s
0.571,0.571,-11.508,0.0304,0.369,0.0,0.272,0.715,90.842,4,248573,10,0,1990s
0.468,0.963,-8.231,0.0476,9.27e-05,0.0143,0.0574,0.383,117.05,4,184610,1,1,1990s
0.678,0.656,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,4,257053,7,1,1990s
0.718,0.509,-12.903,0.0429,0.343,0.000137,0.141,0.956,118.278,4,276666,9,1,1990s
0.244,0.987,-7.448,0.147,4.99e-06,0.159,0.885,0.0611,115.08,4,448226,2,0,1990s
0.141,0.966,-4.102,0.103,0.00207,0.0,0.335,0.646,179.954,4,145906,6,0,1990s
0.408,0.502,-13.043,0.0353,3.64e-05,0.897,0.151,0.425,123.806,4,107351,2,0,1990s
0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,4,225946,7,1,1990s
0.31,0.83,-8.527,0.0482,1.53e-06,0.146,0.137,0.617,170.568,4,228053,1,1,1990s
0.239,0.92,-2.593,0.0891,0.000355,0.0,0.272,0.307,125.221,4,177133,3,1,1990s
0.25,0.942,-5.107,0.148,5.09e-05,0.0273,0.111,0.244,128.195,4,304680,9,1,1990s
0.456,0.563,-9.528,0.0407,0.0028,0.318,0.109,0.396,103.632,4,218706,7,1,1990s
0.66,0.704,-9.108,0.0326,0.0638,0.00213,0.049,0.857,93.165,4,214133,4,1,1990s
0.47,0.99,-3.523,0.0584,0.000171,0.00414,0.12,0.353,117.054,4,183733,1,0,1990s
0.306,0.982,-2.822,0.0828,2.78e-05,0.000386,0.0325,0.893,191.838,4,135400,3,1,1990s
0.336,0.997,-3.596,0.0914,4.29e-06,0.463,0.141,0.71,116.498,4,69333,6,1,1990s
0.485,0.603,-6.608,0.0594,0.0068,0.0349,0.227,0.468,111.756,3,246973,9,1,1990s
0.271,0.959,-5.866,0.125,0.000256,0.854,0.0858,0.0642,131.846,4,403293,7,1,1990s
0.573,0.994,-0.407,0.342,0.0281,0.00543,0.367,0.416,114.563,4,198066,4,0,1990s
0.278,0.838,-7.797,0.0643,6.9e-05,0.053,0.241,0.568,170.218,3,266000,11,0,1990s
0.588,0.897,-10.838,0.0429,1.36e-05,0.039,0.101,0.841,116.213,4,265560,5,0,1990s
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,301920,1,1,1990s
0.28,0.897,-10.642,0.0539,0.00274,0.635,0.134,0.718,172.543,4,228202,2,1,1990s
0.484,0.914,-4.513,0.135,0.313,2.78e-05,0.134,0.798,130.464,3,101680,3,1,1990s
0.492,0.968,-6.332,0.0559,0.000834,0.533,0.0661,0.631,98.825,4,216800,4,1,1990s
0.349,0.943,-5.704,0.0922,0.00129,0.454,0.0529,0.518,97.491,4,470133,4,1,1990s
0.259,0.854,-3.951,0.18,0.000531,0.167,0.361,0.455,88.057,4,228960,5,1,1990s
0.524,0.699,-11.279,0.0278,0.00263,0.0201,0.308,0.505,83.325,4,80176,6,0,1990s
0.541,0.913,-6.449,0.0298,0.00997,0.117,0.296,0.962,134.378,4,330240,7,1,1990s
0.221,0.887,-8.396,0.0537,0.00023,0.177,0.159,0.638,173.569,4,174040,10,1,1990s
0.285,0.979,-4.428,0.175,0.000144,0.0,0.334,0.108,182.7,4,142946,2,1,1990s
0.436,0.876,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4,255080,10,0,1990s
0.545,0.332,-11.767,0.0292,0.0472,3.14e-06,0.222,0.189,124.004,3,267226,0,1,1990s
0.59,0.891,-4.233,0.0422,0.00187,0.14,0.075,0.478,129.835,4,277413,2,1,1990s
0.442,0.774,-9.901,0.0636,0.000114,0.000108,0.0615,0.575,126.392,4,138506,7,1,1990s
0.452,0.821,-4.816,0.0324,0.0165,3.53e-06,0.13,0.414,108.529,4,250333,7,1,1990s
0.367,0.981,-5.1,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4,211440,11,0,1990s
0.241,0.295,-8.57,0.0318,0.223,0.0319,0.11,0.0398,114.347,5,326533,4,1,1990s
0.218,0.989,-4.553,0.214,0.00512,1.54e-05,0.088,0.464,199.711,4,180528,3,1,1990s
0.621,0.457,-7.313,0.0253,0.155,4.93e-05,0.0923,0.362,139.738,4,189080,2,1,1990s
0.271,0.959,-5.866,0.125,0.000256,0.854,0.0858,0.0642,131.846,4,403093,7,1,1990s
0.379,0.92,-8.283,0.103,2.63e-05,0.0188,0.989,0.127,110.934,4,367733,4,0,1990s
0.247,0.892,-4.65,0.0503,0.00226,3.1e-05,0.361,0.159,143.996,4,383760,9,1,1990s
0.955,0.899,-7.599,0.273,0.0171,0.64,0.0642,0.331,134.941,4,453866,1,1,1990s
0.341,0.964,-5.327,0.107,1.26e-05,0.000103,0.151,0.459,152.192,4,156426,11,0,1990s
0.45,0.848,-3.374,0.037,0.00586,0.000358,0.0764,0.621,91.841,4,198360,7,1,1990s
0.463,0.677,-6.19,0.0273,0.00232,0.000308,0.352,0.156,130.893,3,457266,1,1,1990s
0.637,0.76,-3.482,0.0304,0.0181,0.000216,0.0359,0.73,99.13,4,212320,2,1,1990s
0.416,0.794,-11.053,0.0645,0.000298,0.828,0.222,0.295,146.656,4,249150,0,0,1990s
0.457,0.364,-11.043,0.0308,0.291,0.0,0.237,0.119,130.064,4,302173,1,1,1990s
0.554,0.829,-7.555,0.155,0.0121,0.00502,0.213,0.585,105.365,4,182493,11,0,1990s
0.212,0.977,-4.049,0.157,0.0264,2.22e-05,0.684,0.732,190.381,4,138200,1,1,1990s
0.348,0.989,-3.329,0.088,3.42e-05,0.183,0.151,0.331,102.423,4,291960,1,1,1990s
0.566,0.834,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,331560,6,0,1990s
0.428,0.684,-10.044,0.0475,1.16e-05,0.000156,0.0744,0.419,141.336,4,136493,0,1,1990s
0.436,0.876,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4,255080,10,0,1990s
